130,BSP Sun Preparations,2007,7,$127.00,$532.72,$625.98,301.74,4,199,13778,Chemist,28386,125,19641.48,Mid-Atlantic,$4.93,$5.01,$3.15,$2.80,2.73,2.65,2.30,0.69,0.70,0.50,7/1/07,0
130,BSP Sun Preparations,2007,8,$110.00,$449.57,$528.21,239.07,4,199,13778,Chemist,28386,125,19641.48,Mid-Atlantic,$4.80,$4.23,$2.65,$2.72,2.65,2.65,2.30,0.68,0.63,0.42,8/1/07,0
130,BSP Sun Preparations,2007,9,$141.00,$533.46,$626.81,250.99,4,199,13778,Chemist,28386,125,19641.48,Mid-Atlantic,$4.45,$5.01,$3.15,$2.80,2.73,2.65,2.30,0.65,0.70,0.50,9/1/07,0
130,BSP Sun Preparations,2007,10,$425.00,"$1,704.06","$2,002.37",577.5,4,199,13778,Chemist,28386,125,19641.48,Mid-Atlantic,$4.71,$16.02,$10.06,$3.30,3.23,2.65,2.30,0.67,1.20,1.00,10/1/07,0
130,BSP Sun Preparations,2007,11,$303.00,"$1,172.45","$1,377.65",545.8,4,199,13778,Chemist,28386,125,19641.48,Mid-Atlantic,$4.55,$11.02,$6.92,$3.14,3.07,2.65,2.30,0.66,1.04,0.84,11/1/07,0
130,BSP Sun Preparations,2007,12,$119.00,$463.93,$545.12,128.96,4,199,13778,Chemist,28386,125,19641.48,Mid-Atlantic,$4.58,$4.36,$2.74,$2.74,2.67,2.65,2.30,0.66,0.64,0.44,12/1/07,0
460,BSP Sun Preparations,2007,1,$21.00,$74.77,$87.89,18.39,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$4.19,$0.54,$0.35,$1.94,1.87,2.65,2.40,0.62,-0.27,-0.45,1/1/07,1
460,BSP Sun Preparations,2007,2,$42.00,$204.33,$240.10,94.05,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$5.72,$1.48,$0.96,$2.38,2.31,2.65,2.40,0.76,0.17,-0.02,2/1/07,0
460,BSP Sun Preparations,2007,3,$30.00,$156.48,$183.88,64.27,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$6.13,$1.13,$0.74,$2.26,2.19,2.65,2.40,0.79,0.05,-0.13,3/1/07,0
460,BSP Sun Preparations,2007,4,$34.00,$158.73,$186.51,79.74,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$5.49,$1.15,$0.75,$2.27,2.20,2.65,2.40,0.74,0.06,-0.13,4/1/07,0
460,BSP Sun Preparations,2007,5,$57.00,$236.26,$277.62,89.25,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$4.87,$1.71,$1.11,$2.44,2.37,2.65,2.40,0.69,0.23,0.05,5/1/07,0
460,BSP Sun Preparations,2007,6,$67.00,$278.39,$327.12,124.21,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$4.88,$2.01,$1.31,$2.51,2.44,2.65,2.40,0.69,0.30,0.12,6/1/07,0
460,BSP Sun Preparations,2007,7,$46.00,$162.98,$191.51,57.52,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$4.16,$1.18,$0.77,$2.28,2.21,2.65,2.40,0.62,0.07,-0.11,7/1/07,0
460,BSP Sun Preparations,2007,8,$53.00,$221.41,$260.20,80.44,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$4.91,$1.60,$1.04,$2.42,2.35,2.65,2.40,0.69,0.20,0.02,8/1/07,0
460,BSP Sun Preparations,2007,9,$121.00,$447.85,$526.24,248.06,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$4.35,$3.24,$2.11,$2.72,2.65,2.65,2.40,0.64,0.51,0.32,9/1/07,0
460,BSP Sun Preparations,2007,10,$292.00,"$1,067.09","$1,253.91",432.27,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$4.29,$7.72,$5.04,$3.10,3.03,2.65,2.40,0.63,0.89,0.70,10/1/07,0
460,BSP Sun Preparations,2007,11,$158.00,$632.46,$743.15,197.04,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$4.70,$4.57,$2.98,$2.87,2.80,2.65,2.40,0.67,0.66,0.47,11/1/07,0
460,BSP Sun Preparations,2007,12,$99.00,$376.51,$442.39,168.34,4,249,10704,Chemist,66265,162.5,12484.05,Pacific,$4.47,$2.72,$1.78,$2.65,2.58,2.65,2.40,0.65,0.43,0.25,12/1/07,0
541,BSP Sun Preparations,2007,6,$167.00,$681.10,$800.35,309.4,5,259,9850,Chemist,45382,158,13460.34,Pacific,$4.79,$5.07,$3.09,$2.90,2.83,2.65,2.41,0.68,0.70,0.49,6/1/07,0
541,BSP Sun Preparations,2007,7,$87.00,$313.18,$368.02,134.04,5,259,9850,Chemist,45382,158,13460.34,Pacific,$4.23,$2.33,$1.42,$2.57,2.50,2.65,2.41,0.63,0.37,0.15,7/1/07,0
541,BSP Sun Preparations,2007,8,$111.00,$419.15,$492.50,158.17,5,259,9850,Chemist,45382,158,13460.34,Pacific,$4.44,$3.12,$1.90,$2.69,2.62,2.65,2.41,0.65,0.49,0.28,8/1/07,0
541,BSP Sun Preparations,2007,9,$144.00,$543.45,$638.58,226.82,5,259,9850,Chemist,45382,158,13460.34,Pacific,$4.43,$4.04,$2.47,$2.81,2.74,2.65,2.41,0.65,0.61,0.39,9/1/07,0
541,BSP Sun Preparations,2007,10,$426.00,"$1,643.73","$1,931.47",663.14,5,259,9850,Chemist,45382,158,13460.34,Pacific,$4.53,$12.22,$7.46,$3.29,3.22,2.65,2.41,0.66,1.09,0.87,10/1/07,0
541,BSP Sun Preparations,2007,11,$259.00,$961.73,"$1,130.03",316.63,5,259,9850,Chemist,45382,158,13460.34,Pacific,$4.36,$7.15,$4.36,$3.05,2.98,2.65,2.41,0.64,0.85,0.64,11/1/07,0
541,BSP Sun Preparations,2007,12,$108.00,$410.86,$482.76,153.43,5,259,9850,Chemist,45382,158,13460.34,Pacific,$4.47,$3.06,$1.86,$2.68,2.61,2.65,2.41,0.65,0.49,0.27,12/1/07,0
541,BSP Sun Preparations,2007,1,$57.00,$246.72,$289.90,127.86,5,259,9850,Chemist,45382,158,13460.34,Pacific,$5.09,$1.83,$1.12,$2.46,2.39,2.65,2.41,0.71,0.26,0.05,1/1/07,0
541,BSP Sun Preparations,2007,2,$55.00,$190.43,$223.78,75.31,5,259,9850,Chemist,45382,158,13460.34,Pacific,$4.07,$1.42,$0.86,$2.35,2.28,2.65,2.41,0.61,0.15,-0.06,2/1/07,0
541,BSP Sun Preparations,2007,3,$63.00,$252.75,$297.00,114.95,5,259,9850,Chemist,45382,158,13460.34,Pacific,$4.71,$1.88,$1.15,$2.47,2.40,2.65,2.41,0.67,0.27,0.06,3/1/07,0
541,BSP Sun Preparations,2007,4,$107.00,$511.93,$601.52,259.09,5,259,9850,Chemist,45382,158,13460.34,Pacific,$5.62,$3.81,$2.32,$2.78,2.71,2.65,2.41,0.75,0.58,0.37,4/1/07,0
541,BSP Sun Preparations,2007,5,$127.00,$486.83,$572.07,252.58,5,259,9850,Chemist,45382,158,13460.34,Pacific,$4.50,$3.62,$2.21,$2.76,2.69,2.65,2.41,0.65,0.56,0.34,5/1/07,0
574,BSP Sun Preparations,2007,1,$74.00,$343.73,$403.83,163.87,4,244,36414,Chemist,494051,168.5,44725.18,South,$5.46,$2.40,$1.66,$2.61,2.54,2.65,2.39,0.74,0.38,0.22,1/1/07,0
574,BSP Sun Preparations,2007,2,$76.00,$378.83,$445.20,144.56,4,244,36414,Chemist,494051,168.5,44725.18,South,$5.86,$2.64,$1.82,$2.65,2.58,2.65,2.39,0.77,0.42,0.26,2/1/07,0
574,BSP Sun Preparations,2007,3,$124.00,$550.94,$647.41,165.03,4,244,36414,Chemist,494051,168.5,44725.18,South,$5.22,$3.84,$2.65,$2.81,2.74,2.65,2.39,0.72,0.58,0.42,3/1/07,0
574,BSP Sun Preparations,2007,4,$169.00,$681.95,$801.28,249.32,4,244,36414,Chemist,494051,168.5,44725.18,South,$4.74,$4.76,$3.28,$2.90,2.83,2.65,2.39,0.68,0.68,0.52,4/1/07,0
574,BSP Sun Preparations,2007,5,$149.00,$537.59,$631.70,242.79,4,244,36414,Chemist,494051,168.5,44725.18,South,$4.24,$3.75,$2.59,$2.80,2.73,2.65,2.39,0.63,0.57,0.41,5/1/07,0
574,BSP Sun Preparations,2007,6,$284.00,"$1,118.60","$1,314.37",410.98,4,244,36414,Chemist,494051,168.5,44725.18,South,$4.63,$7.80,$5.39,$3.12,3.05,2.65,2.39,0.67,0.89,0.73,6/1/07,0
574,BSP Sun Preparations,2007,7,$187.00,$761.43,$894.66,357.24,4,244,36414,Chemist,494051,168.5,44725.18,South,$4.78,$5.31,$3.67,$2.95,2.88,2.65,2.39,0.68,0.73,0.56,7/1/07,0
574,BSP Sun Preparations,2007,8,$290.00,"$1,165.95","$1,370.01",563.68,4,244,36414,Chemist,494051,168.5,44725.18,South,$4.72,$8.13,$5.61,$3.14,3.07,2.65,2.39,0.67,0.91,0.75,8/1/07,0
574,BSP Sun Preparations,2007,9,$402.00,"$1,663.11","$1,954.14",857.02,4,244,36414,Chemist,494051,168.5,44725.18,South,$4.86,$11.60,$8.01,$3.29,3.22,2.65,2.39,0.69,1.06,0.90,9/1/07,0
574,BSP Sun Preparations,2007,10,$683.00,"$2,524.33","$2,966.12",1101.81,4,244,36414,Chemist,494051,168.5,44725.18,South,$4.34,$17.60,$12.16,$3.47,3.40,2.65,2.39,0.64,1.25,1.08,10/1/07,0
574,BSP Sun Preparations,2007,11,$409.00,"$1,716.62","$2,017.06",735.9,4,244,36414,Chemist,494051,168.5,44725.18,South,$4.93,$11.97,$8.27,$3.30,3.23,2.65,2.39,0.69,1.08,0.92,11/1/07,0
574,BSP Sun Preparations,2007,12,$358.00,"$1,530.79","$1,798.69",593.99,4,244,36414,Chemist,494051,168.5,44725.18,South,$5.02,$10.67,$7.37,$3.25,3.18,2.65,2.39,0.70,1.03,0.87,12/1/07,0
1433,BSP Sun Preparations,2007,1,$113.00,$652.36,$766.50,348.01,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$6.78,$3.77,$2.61,$2.88,2.81,2.65,2.47,0.83,0.58,0.42,1/1/07,0
1433,BSP Sun Preparations,2007,2,$80.00,$386.50,$454.16,207.15,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$5.68,$2.23,$1.54,$2.66,2.59,2.65,2.47,0.75,0.35,0.19,2/1/07,0
1433,BSP Sun Preparations,2007,3,$95.00,$429.27,$504.42,167.65,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$5.31,$2.48,$1.72,$2.70,2.63,2.65,2.47,0.73,0.39,0.23,3/1/07,0
1433,BSP Sun Preparations,2007,4,$107.00,$492.50,$578.67,304.07,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$5.41,$2.84,$1.97,$2.76,2.69,2.65,2.47,0.73,0.45,0.29,4/1/07,0
1433,BSP Sun Preparations,2007,5,$199.00,$924.74,"$1,086.68",474.81,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$5.46,$5.34,$3.70,$3.04,2.97,2.65,2.47,0.74,0.73,0.57,5/1/07,0
1433,BSP Sun Preparations,2007,6,$245.00,"$1,230.75","$1,446.24",612.71,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$5.90,$7.11,$4.92,$3.16,3.09,2.65,2.47,0.77,0.85,0.69,6/1/07,0
1433,BSP Sun Preparations,2007,7,$131.00,$644.57,$757.30,403.96,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$5.78,$3.72,$2.58,$2.88,2.81,2.65,2.47,0.76,0.57,0.41,7/1/07,0
1433,BSP Sun Preparations,2007,8,$169.00,$716.65,$842.04,367.73,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$4.98,$4.14,$2.86,$2.93,2.86,2.65,2.47,0.70,0.62,0.46,8/1/07,0
1433,BSP Sun Preparations,2007,9,$206.00,$912.14,"$1,071.87",486.79,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$5.20,$5.27,$3.65,$3.03,2.96,2.65,2.47,0.72,0.72,0.56,9/1/07,0
1433,BSP Sun Preparations,2007,10,$723.00,"$3,133.40","$3,681.90",1294.55,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$5.09,$18.09,$12.52,$3.57,3.50,2.65,2.47,0.71,1.26,1.10,10/1/07,1
1433,BSP Sun Preparations,2007,11,$472.00,"$1,971.53","$2,316.56",716.73,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$4.91,$11.38,$7.88,$3.36,3.29,2.65,2.47,0.69,1.06,0.90,11/1/07,0
1433,BSP Sun Preparations,2007,12,$314.00,"$1,330.41","$1,563.33",327.37,4,294,19444,Chemist,14918,203.5,33406.44,Mid-Atlantic,$4.98,$7.68,$5.32,$3.19,3.12,2.65,2.47,0.70,0.89,0.73,12/1/07,0
1595,BSP Sun Preparations,2007,1,$94.00,$450.24,$529.11,217.32,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$5.63,$3.55,$2.21,$2.72,2.65,2.65,2.38,0.75,0.55,0.35,1/1/07,0
1595,BSP Sun Preparations,2007,2,$109.00,$421.07,$494.79,187.99,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.54,$3.32,$2.07,$2.69,2.62,2.65,2.38,0.66,0.52,0.32,2/1/07,0
1595,BSP Sun Preparations,2007,3,$101.00,$406.21,$477.37,150.96,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.73,$3.20,$2.00,$2.68,2.61,2.65,2.38,0.67,0.51,0.30,3/1/07,0
1595,BSP Sun Preparations,2007,4,$154.00,$638.67,$750.48,260.12,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.87,$5.04,$3.14,$2.88,2.81,2.65,2.38,0.69,0.70,0.50,4/1/07,0
1595,BSP Sun Preparations,2007,5,$155.00,$575.68,$676.46,194.47,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.36,$4.54,$2.83,$2.83,2.76,2.65,2.38,0.64,0.66,0.45,5/1/07,0
1595,BSP Sun Preparations,2007,6,$259.00,"$1,021.20","$1,200.01",344.47,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.63,$8.05,$5.02,$3.08,3.01,2.65,2.38,0.67,0.91,0.70,6/1/07,0
1595,BSP Sun Preparations,2007,7,$156.00,$573.17,$673.44,239.19,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.32,$4.52,$2.82,$2.83,2.76,2.65,2.38,0.64,0.66,0.45,7/1/07,0
1595,BSP Sun Preparations,2007,8,$260.00,"$1,055.51","$1,240.22",444.67,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.77,$8.32,$5.19,$3.09,3.02,2.65,2.38,0.68,0.92,0.72,8/1/07,0
1595,BSP Sun Preparations,2007,9,$390.00,"$1,475.82","$1,734.20",514.68,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.45,$11.64,$7.26,$3.24,3.17,2.65,2.38,0.65,1.07,0.86,9/1/07,0
1595,BSP Sun Preparations,2007,10,$645.00,"$2,440.16","$2,867.22",924.81,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.45,$19.24,$12.00,$3.46,3.39,2.65,2.38,0.65,1.28,1.08,10/1/07,0
1595,BSP Sun Preparations,2007,11,$497.00,"$1,931.78","$2,269.95",757.55,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.57,$15.23,$9.50,$3.36,3.29,2.65,2.38,0.66,1.18,0.98,11/1/07,0
1595,BSP Sun Preparations,2007,12,$347.00,"$1,415.24","$1,662.99",474.86,5,239,16294,Chemist,111947,149,26170.26,Mid-Atlantic,$4.79,$11.16,$6.96,$3.22,3.15,2.65,2.38,0.68,1.05,0.84,12/1/07,0
10,BSP Sun Preparations,2007,2,$276.00,"$1,154.37","$1,356.44",592.81,18,777,68936,Convenience,525825,442,94679.84,Mid-Atlantic,$4.91,$3.07,$1.75,$3.13,3.06,2.65,2.89,0.69,0.49,0.24,2/1/07,0
10,BSP Sun Preparations,2007,3,$268.00,"$1,074.10","$1,262.13",517.88,18,777,68936,Convenience,525825,442,94679.84,Mid-Atlantic,$4.71,$2.86,$1.62,$3.10,3.03,2.65,2.89,0.67,0.46,0.21,3/1/07,0
10,BSP Sun Preparations,2007,4,$310.00,"$1,205.60","$1,416.68",597.74,18,777,68936,Convenience,525825,442,94679.84,Mid-Atlantic,$4.57,$3.21,$1.82,$3.15,3.08,2.65,2.89,0.66,0.51,0.26,4/1/07,0
10,BSP Sun Preparations,2007,1,$299.00,"$1,253.21","$1,472.53",679.61,18,777,68936,Convenience,525825,442,94679.84,Mid-Atlantic,$4.92,$3.33,$1.90,$3.17,3.10,2.65,2.89,0.69,0.52,0.28,1/1/07,0
10,BSP Sun Preparations,2007,6,$714.00,"$2,820.43","$3,314.06",1306.18,18,777,68936,Convenience,525825,442,94679.84,Mid-Atlantic,$4.64,$7.50,$4.27,$3.52,3.45,2.65,2.89,0.67,0.87,0.63,6/1/07,0
10,BSP Sun Preparations,2007,7,$446.00,"$1,786.66","$2,099.41",981.44,18,777,68936,Convenience,525825,442,94679.84,Mid-Atlantic,$4.71,$4.75,$2.70,$3.32,3.25,2.65,2.89,0.67,0.68,0.43,7/1/07,0
10,BSP Sun Preparations,2007,8,$556.00,"$2,208.33","$2,594.97",780.4,18,777,68936,Convenience,525825,442,94679.84,Mid-Atlantic,$4.67,$5.87,$3.34,$3.41,3.34,2.65,2.89,0.67,0.77,0.52,8/1/07,0
10,BSP Sun Preparations,2007,5,$705.00,"$2,779.81","$3,266.26",1274.6,18,777,68936,Convenience,525825,442,94679.84,Mid-Atlantic,$4.63,$7.39,$4.20,$3.51,3.44,2.65,2.89,0.67,0.87,0.62,5/1/07,0
10,BSP Sun Preparations,2007,12,$700.00,"$2,628.96","$3,089.03",861.01,18,777,68936,Convenience,525825,442,94679.84,Mid-Atlantic,$4.41,$6.99,$3.98,$3.49,3.42,2.65,2.89,0.64,0.84,0.60,12/1/07,0
10,BSP Sun Preparations,2007,9,$882.00,"$3,364.38","$3,953.16",1356.92,18,777,68936,Convenience,525825,442,94679.84,Mid-Atlantic,$4.48,$8.94,$5.09,$3.60,3.53,2.65,2.89,0.65,0.95,0.71,9/1/07,0
190,BSP Sun Preparations,2007,1,$408.00,"$1,981.34","$2,328.15",811.76,6,401,62243,Convenience,1525332,200,137702.26,South,$5.71,$11.64,$5.81,$3.37,3.30,2.65,2.60,0.76,1.07,0.76,1/1/07,0
190,BSP Sun Preparations,2007,2,$309.00,"$1,449.86","$1,703.72",668.63,6,401,62243,Convenience,1525332,200,137702.26,South,$5.51,$8.52,$4.25,$3.23,3.16,2.65,2.60,0.74,0.93,0.63,2/1/07,0
190,BSP Sun Preparations,2007,3,$325.00,"$1,402.20","$1,647.64",578.26,6,401,62243,Convenience,1525332,200,137702.26,South,$5.07,$8.24,$4.11,$3.22,3.15,2.65,2.60,0.70,0.92,0.61,3/1/07,0
190,BSP Sun Preparations,2007,4,$405.00,"$1,972.06","$2,317.18",867.68,6,401,62243,Convenience,1525332,200,137702.26,South,$5.72,$11.59,$5.78,$3.36,3.29,2.65,2.60,0.76,1.06,0.76,4/1/07,0
190,BSP Sun Preparations,2007,5,$448.00,"$2,141.15","$2,515.92",1034.06,6,401,62243,Convenience,1525332,200,137702.26,South,$5.62,$12.58,$6.27,$3.40,3.33,2.65,2.60,0.75,1.10,0.80,5/1/07,0
190,BSP Sun Preparations,2007,6,$528.00,"$2,435.38","$2,861.67",1189.48,6,401,62243,Convenience,1525332,200,137702.26,South,$5.42,$14.31,$7.14,$3.46,3.39,2.65,2.60,0.73,1.16,0.85,6/1/07,0
190,BSP Sun Preparations,2007,7,$326.00,"$1,642.27","$1,929.65",749.95,6,401,62243,Convenience,1525332,200,137702.26,South,$5.92,$9.65,$4.81,$3.29,3.22,2.65,2.60,0.77,0.98,0.68,7/1/07,0
190,BSP Sun Preparations,2007,8,$438.00,"$2,051.40","$2,410.53",814.17,6,401,62243,Convenience,1525332,200,137702.26,South,$5.50,$12.05,$6.01,$3.38,3.31,2.65,2.60,0.74,1.08,0.78,8/1/07,0
190,BSP Sun Preparations,2007,9,$543.00,"$2,378.41","$2,794.78",792.41,6,401,62243,Convenience,1525332,200,137702.26,South,$5.15,$13.97,$6.97,$3.45,3.38,2.65,2.60,0.71,1.15,0.84,9/1/07,0
190,BSP Sun Preparations,2007,12,$540.00,"$2,300.68","$2,703.44",805.48,6,401,62243,Convenience,1525332,200,137702.26,South,$5.01,$13.52,$6.74,$3.43,3.36,2.65,2.60,0.70,1.13,0.83,12/1/07,0
706,BSP Sun Preparations,2007,1,$165.00,$794.38,$933.44,342.82,4,215,44772,Convenience,1191469,125,57067.45,South,$5.66,$7.47,$4.34,$2.97,2.90,2.65,2.33,0.75,0.87,0.64,1/1/07,0
706,BSP Sun Preparations,2007,2,$162.00,$908.90,"$1,067.99",450.17,4,215,44772,Convenience,1191469,125,57067.45,South,$6.59,$8.54,$4.97,$3.03,2.96,2.65,2.33,0.82,0.93,0.70,2/1/07,0
706,BSP Sun Preparations,2007,3,$159.00,$754.28,$886.35,311.84,4,215,44772,Convenience,1191469,125,57067.45,South,$5.57,$7.09,$4.12,$2.95,2.88,2.65,2.33,0.75,0.85,0.62,3/1/07,0
706,BSP Sun Preparations,2007,4,$167.00,$769.45,$904.19,286.71,4,215,44772,Convenience,1191469,125,57067.45,South,$5.41,$7.23,$4.21,$2.96,2.89,2.65,2.33,0.73,0.86,0.62,4/1/07,0
706,BSP Sun Preparations,2007,5,$311.00,"$1,409.73","$1,656.52",554.18,4,215,44772,Convenience,1191469,125,57067.45,South,$5.33,$13.25,$7.70,$3.22,3.15,2.65,2.33,0.73,1.12,0.89,5/1/07,0
706,BSP Sun Preparations,2007,6,$346.00,"$1,429.26","$1,679.47",523.74,4,215,44772,Convenience,1191469,125,57067.45,South,$4.85,$13.44,$7.81,$3.23,3.16,2.65,2.33,0.69,1.13,0.89,6/1/07,0
706,BSP Sun Preparations,2007,7,$210.00,$964.25,"$1,133.09",379.89,4,215,44772,Convenience,1191469,125,57067.45,South,$5.40,$9.06,$5.27,$3.05,2.98,2.65,2.33,0.73,0.96,0.72,7/1/07,0
706,BSP Sun Preparations,2007,8,$219.00,$932.04,"$1,095.24",402.8,4,215,44772,Convenience,1191469,125,57067.45,South,$5.00,$8.76,$5.09,$3.04,2.97,2.65,2.33,0.70,0.94,0.71,8/1/07,0
706,BSP Sun Preparations,2007,9,$524.00,"$2,138.56","$2,512.93",732.09,4,215,44772,Convenience,1191469,125,57067.45,South,$4.80,$20.10,$11.69,$3.40,3.33,2.65,2.33,0.68,1.30,1.07,9/1/07,0
706,BSP Sun Preparations,2007,12,$544.00,"$2,201.93","$2,587.36",637.27,4,215,44772,Convenience,1191469,125,57067.45,South,$4.76,$20.70,$12.03,$3.41,3.34,2.65,2.33,0.68,1.32,1.08,12/1/07,0
730,BSP Sun Preparations,2007,1,$125.00,$627.19,$737.00,254.37,4,243,35080,Convenience,85592,147,51593.48,South,$5.90,$5.01,$3.03,$2.87,2.80,2.65,2.39,0.77,0.70,0.48,1/1/07,0
730,BSP Sun Preparations,2007,2,$129.00,$637.67,$749.31,289.04,4,243,35080,Convenience,85592,147,51593.48,South,$5.81,$5.10,$3.08,$2.87,2.80,2.65,2.39,0.76,0.71,0.49,2/1/07,0
